,dangerLevel,elevation_th,HN72_24,HN24_7d,Pen_depth,HN24,min_ccl_pen,RH,wind_trans24_3d,wind_trans24,wind_trans24_7d,warnreg
158796,2.0,2400.0,0.0,80.27,17.201014981676487,0.0,0.44,49.7875,0.83,0.2075,6.33,19.0
158801,2.0,2200.0,5.513875,71.53,11.023264318112666,3.2155000000000005,0.63,61.75,0.21,0.0,62.53,19.0
158802,2.0,2400.0,0.0,48.93,15.24998823453912,0.0,0.32,53.725,0.11,0.04625,20.52,19.0
158803,2.0,2200.0,0.0,83.04,15.17685832097235,0.0,0.57,62.6125,0.0,0.0,0.07,19.0
158804,2.0,2400.0,2.11325,51.12,17.934126024868885,0.0,0.34,62.5875,0.0,0.0,0.0,19.0
158808,2.0,2200.0,16.118375,91.31,13.908297400065525,0.24825,0.62,72.47500000000002,0.19,0.02325,97.48,19.0
158812,2.0,2200.0,0.0,62.37,16.919441607364302,0.0,0.35,71.9875,0.0,0.0,30.09,19.0
158814,2.0,2400.0,0.0,35.5,16.044542390880814,0.0,0.3,59.1,0.0,0.0,3.92,19.0
158815,2.0,2400.0,0.0,57.83,13.397716935960776,0.0,0.52,63.325,0.0,0.0,54.82,19.0
158825,2.0,2200.0,0.0,53.73,10.325472728277628,0.0,0.66,60.4375,0.29,0.0,12.53,19.0
158826,2.0,2200.0,3.039375,120.56,25.431528065567413,0.0,0.29,60.95000000000001,0.09,0.0,61.12,19.0
158828,2.0,2200.0,0.0,79.23,15.111200008355574,0.0,0.6,66.85,0.0,0.0,0.0,19.0
158829,2.0,2400.0,0.296625,55.66,16.590146873008674,0.0,0.43,63.825,0.02,0.005,20.49,19.0
158830,2.0,2200.0,0.0,27.45,9.354707777373635,0.0,1.9,37.1,0.0,0.0,12.52,19.0
158831,2.0,2400.0,0.0,31.92,15.148136542962018,0.0,0.46,40.125,0.01,0.0,20.34,19.0
158832,2.0,2200.0,2.34325,53.18,13.947421707314794,0.0,0.53,46.325,0.07,0.0,52.61,19.0
158836,2.0,2200.0,0.0,43.41,13.528630228803245,0.0,0.68,40.0125,0.0,0.0,0.0,19.0
158844,2.0,2400.0,0.0,21.87,15.054580529106564,0.0,0.33,41.175,0.0,0.0,2.56,19.0
158845,2.0,2200.0,0.0,33.43,14.751640527939124,0.0,0.42,52.06249999999999,0.99,0.25175,10.84,19.0
158846,2.0,2200.0,0.7422500000000001,42.59,14.20719934907043,0.0,0.56,34.5125,1.37,0.0,44.77,19.0
158847,2.0,2200.0,0.0,16.76,11.045573122308744,0.0,0.72,34.825,0.0,0.0,39.99,19.0
158848,2.0,2400.0,0.0,36.77,16.338836264720705,0.0,0.36,34.58750000000001,0.4,0.0,6.44,19.0
158850,2.0,2400.0,0.0,50.43,14.746904553257716,0.0,0.49,30.275,0.36,0.0,93.04,19.0
158851,2.0,2400.0,0.0,34.25,14.47129006305788,0.0,0.34,32.2,0.07,0.0,20.51,19.0
158853,2.0,2200.0,0.0,43.2,13.935923712814992,0.0,0.72,33.075,0.0,0.0,0.05,19.0
158855,2.0,2400.0,0.0,24.77,12.45462047488219,0.0,0.59,34.08750000000001,0.0,0.0,46.3,19.0
158863,2.0,2200.0,0.0,35.26,16.05076544832771,0.0,0.37,39.6,0.0,0.0,27.73,19.0
158866,2.0,2400.0,0.0,57.14,15.889798289900837,0.0,0.48,20.5125,0.83,0.0,3.11,19.0
158867,2.0,2200.0,3.682375,34.9,10.729918594672371,0.0,1.0,32.8125,0.03,0.0,58.3,19.0
158868,2.0,2400.0,0.26025,43.19,16.386034509851086,0.0,0.36,45.3875,0.0,0.0,0.0,19.0
158869,2.0,2400.0,0.0,66.59,11.58429859020988,0.0,0.67,25.2375,0.0,0.0,25.28,19.0
158871,2.0,2200.0,0.0,76.59,23.72118933284337,0.0,0.36,28.237500000000004,0.01,0.0,59.18,19.0
158877,2.0,2200.0,0.0,23.08,11.358937088549808,0.0,0.65,23.25,0.73,0.0,11.76,19.0
158882,2.0,2200.0,0.5935,61.87,12.624358613420195,0.0,0.95,49.3,0.0,0.0,0.01,19.0
158883,2.0,2400.0,0.0,38.6,15.55169765101096,0.0,0.43,28.4,0.11,0.081,3.92,19.0
158884,2.0,2200.0,3.231375,47.47,13.911245616563384,1.8255,0.63,57.9375,0.19,0.0,92.0,19.0
158885,2.0,2200.0,1.6956249999999995,21.47,11.285115506800627,1.2279999999999998,0.66,45.4,2.9,1.6545,31.68,19.0
158888,2.0,2200.0,0.244,37.99,16.140370054571562,0.0,0.41,37.95,0.0,0.003125,1.36,19.0
158890,2.0,2400.0,0.0,27.25,14.114345557163244,0.0,0.36,27.9875,2.79,1.7827500000000005,3.46,19.0
158893,2.0,2400.0,0.468,7.4,12.147051916623676,0.468,0.79,36.6375,3.32,3.1128750000000003,4.14,19.0
158894,2.0,2400.0,0.0,15.36,9.541783335186553,0.0,1.65,34.02500000000001,0.0,0.0,10.17,19.0
158895,2.0,2400.0,0.0,11.03,15.571186334048445,0.0,0.38,27.475,0.0,0.0,6.16,19.0
158896,2.0,2400.0,0.0,3.64,13.461829667887685,0.0,0.38,35.8,0.0,0.0,0.18,19.0
158899,2.0,2400.0,0.0,15.95,10.572790303200325,0.0,1.32,33.575,0.0,0.0,23.44,19.0
158900,2.0,2400.0,0.0,12.38,15.730893590495254,0.0,0.39,31.5875,0.0,0.0,0.0,19.0
158901,2.0,2400.0,0.0,3.69,10.591957193445284,0.0,0.98,29.2625,0.0,0.0,5.3,19.0
158902,2.0,2400.0,0.0,7.33,11.0252793395516,0.0,0.49,31.7125,0.05,0.0,10.32,19.0
158906,2.0,2400.0,0.0,0.0,10.616353048630511,0.0,0.98,39.125,0.0,0.0,6.73,19.0
158907,2.0,2400.0,0.0,8.4,13.122647852492216,0.0,0.52,26.75,0.11,0.0,2.69,19.0
158908,2.0,2400.0,0.0,5.13,11.839506156734185,0.0,0.49,28.7,3.33,0.544625,3.6,19.0
158916,2.0,2500.0,15.702625,16.83,16.689505160375067,14.6475,0.17,91.1125,4.67,0.5625,6.76,19.0
158917,2.0,2500.0,10.10275,13.87,17.26226252232068,9.071,0.46,84.18750000000001,14.72,9.202875,18.31,19.0
158930,2.0,2000.0,15.1575,15.35,7.8937075204353615,5.578874999999999,2.57,71.8125,1.48,1.087375,3.65,19.0
158934,2.0,2500.0,14.952749999999998,41.19,17.75428376239896,3.59425,0.29,71.8125,3.01,0.393875,45.9,19.0
158935,2.0,2500.0,15.266375,30.87,9.642284454888284,3.311875,0.47,69.475,7.37,1.59875,28.53,19.0
158938,2.0,2000.0,22.446375,24.63,7.0866424717795615,7.798875,3.0,67.89999999999999,2.17,1.35175,8.12,19.0
158939,2.0,2500.0,12.296625,29.23,14.877465862577171,1.861625,0.47,72.5125,27.27,17.81725,40.36,19.0
158940,2.0,2500.0,13.532875,33.53,12.511042739421391,4.1338750000000015,0.2,74.575,10.58,5.606625,28.18,19.0
158943,2.0,2500.0,5.8995000000000015,21.54,9.611482480441444,0.42875,0.99,69.6375,6.12,0.963,55.74,19.0
158944,2.0,2500.0,12.312874999999998,32.96,11.830307290880654,1.3581249999999998,0.31,66.625,3.56,2.67925,58.08,19.0
158948,2.0,2000.0,13.13875,17.45,15.624029124303716,4.067874999999999,0.5,70.875,17.17,5.866500000000001,23.85,19.0
158949,2.0,2500.0,13.437625,34.82,12.270463594066197,3.89925,0.3,72.1625,25.34,4.8808750000000005,55.79,19.0
158954,2.0,2500.0,7.675875,9.75,8.550052892445649,1.758,1.64,71.6375,7.23,2.015375,16.6,19.0
158955,2.0,2500.0,12.387875,34.51,8.103635606954192,2.336,1.4,64.4125,3.72,2.147,64.44,19.0
158958,2.0,2500.0,8.277375000000001,15.75,8.580636183373139,3.1260000000000003,0.81,80.25,16.25,2.2710000000000004,35.65,19.0
158973,2.0,2500.0,27.3985,29.58,8.54451509979816,4.95225,1.15,99.4625,2.45,0.532375,8.65,19.0
158974,2.0,2500.0,13.13875,15.92,14.605677303541157,0.0,0.54,90.125,15.07,0.0055,22.15,19.0
158988,3.0,2200.0,28.837125,28.84,15.416284834223656,20.779750000000003,0.25,96.2875,1.28,1.250875,1.28,19.0
158990,3.0,2200.0,43.478125,49.92,27.68624110856941,29.087125,0.2,96.725,9.56,7.012625,11.41,19.0
158991,3.0,2200.0,8.352374999999999,11.27,8.765787815289391,5.67175,1.29,97.9125,0.0,0.0,0.0,19.0
159000,3.0,2200.0,34.282374999999995,45.04,21.25041103529068,22.766625,0.27,90.5,51.89,51.59375,51.89,19.0
159013,3.0,2200.0,29.683000000000003,29.68,19.03941164099692,18.753000000000004,0.12,90.375,1.41,1.4115,1.41,19.0
159025,3.0,2200.0,32.735375,35.67,18.95485976627592,22.3105,0.15,93.7125,1.61,1.600875,3.66,19.0
159058,3.0,2400.0,59.44249999999999,63.44,20.93664843271998,16.286125,0.25,84.83749999999998,28.66,21.1685,32.58,19.0
159059,2.0,2500.0,14.1085,14.11,13.96529941362052,6.726624999999999,0.7,96.8875,0.0,0.0,0.0,19.0
159060,2.0,2500.0,14.041375000000002,14.04,12.41118091403592,4.8332500000000005,0.49,94.4375,0.14,0.01475,0.14,19.0
159062,2.0,2500.0,17.630625000000006,25.76,13.710961718673284,4.525,0.19,99.6875,1.5,0.01325,1.67,19.0
159063,2.0,2500.0,14.03125,20.67,9.58232406130266,2.30025,1.17,86.625,1.36,0.0,1.87,19.0
159068,2.0,2500.0,6.515625000000001,12.04,12.802873773454117,2.927,0.36,99.575,0.0,0.0,0.0,19.0
159075,2.0,2500.0,25.574,34.3,10.031099971374498,6.726,0.13,92.09999999999998,0.0,0.0,0.0,19.0
159076,3.0,2500.0,10.645374999999998,16.32,9.369414825131578,1.3552499999999998,0.53,89.2,11.84,1.35775,11.98,19.0
159077,2.0,2500.0,7.6088749999999985,13.89,11.67013047239237,3.2305,0.75,95.1875,3.28,0.0,3.28,19.0
159083,2.0,2500.0,17.515874999999998,31.61,12.981661988433585,7.305250000000001,0.18,89.19999999999996,0.07,0.0,0.09,19.0
159084,3.0,2500.0,25.448875,32.81,13.944564862464697,11.54,0.13,93.45,4.76,1.75175,4.76,19.0
159087,3.0,2500.0,59.99825,76.76,17.117468413921188,14.624875,0.14,90.5125,32.27,4.0895,36.67,19.0
159088,3.0,2500.0,11.008375,13.3,13.615137544428848,1.8835,0.64,88.8125,11.69,3.373,11.78,19.0
159091,2.0,2400.0,20.121375,38.88,8.193916187420307,6.0637500000000015,1.65,81.5,4.63,0.04575,4.8,19.0
159094,2.0,2400.0,15.925,27.5,8.575539709596661,5.6835,1.05,89.7125,0.2,0.005,0.44,19.0
159097,2.0,2400.0,8.299375,14.75,12.922017634787991,1.4536250000000002,0.68,80.175,12.21,2.0535,13.74,19.0
159098,2.0,2400.0,19.48575,36.8,9.720718369093122,6.74925,0.56,81.225,0.01,0.0,0.09,19.0
159099,2.0,2400.0,26.8285,45.38,8.415676219824329,7.571375,1.37,89.2625,0.87,0.178125,1.58,19.0
159100,2.0,2400.0,25.552,30.31,10.166894398358028,10.63475,0.6,89.925,0.41,0.3279999999999999,0.44,19.0
159102,2.0,2400.0,29.645,44.99,10.219033200100696,12.551875,0.97,90.75,0.0,0.0,0.0,19.0
159105,2.0,2400.0,12.474625,21.3,14.61421764245239,9.25625,0.44,97.9875,0.0,0.0,0.0,19.0
159109,2.0,2400.0,19.828125,34.89,14.645774191336946,11.383500000000002,0.25,97.5375,0.48,0.03975,1.62,19.0
159110,2.0,2400.0,17.73025,29.37,9.650305628242377,11.388875,0.83,90.4125,0.47,0.0,1.7,19.0
159116,2.0,2400.0,15.138125000000002,28.87,7.649605040068648,7.243374999999999,2.13,76.7625,0.15,0.0,0.15,19.0
159117,2.0,2400.0,23.735875,43.54,8.467032470744746,9.572124999999998,0.85,86.975,0.0,0.0,0.0,19.0
159120,2.0,2400.0,14.111625,19.08,11.037041172189252,5.04325,0.55,92.425,0.14,0.0,0.14,19.0
159121,2.0,2400.0,11.673625,45.96,9.060226330600493,1.18175,1.07,75.625,48.83,0.0,100.72,19.0
159122,2.0,2400.0,12.2035,20.08,9.359438321990597,8.349375000000002,1.17,92.95,6.11,5.819375,9.1,19.0
159123,2.0,2400.0,22.162625,25.83,12.267562896892052,11.72225,0.68,81.19999999999997,0.0,0.0,0.0,19.0
159124,2.0,2400.0,10.99125,14.56,8.471808224459789,5.282875,1.21,89.36249999999998,0.44,0.274375,0.44,19.0
159126,2.0,2400.0,5.752625000000001,18.78,8.705219881625013,2.4588750000000004,1.04,76.94999999999997,8.2,2.827375,14.8,19.0
159132,2.0,2600.0,30.862125,90.63,18.87793317681005,11.526625,0.16,92.3875,8.28,2.050375,39.0,19.0
159140,2.0,2600.0,29.092375,36.47,13.06547964363831,10.64375,0.73,96.35,0.0,0.0,0.0,19.0
159145,2.0,2600.0,12.600375,21.81,11.569571927723306,2.723875,0.55,93.4875,0.01,0.0,0.14,19.0
159153,2.0,2600.0,25.043625,44.03,15.547080522011996,9.134999999999998,0.29,97.975,0.05,0.0,1.54,19.0
159163,2.0,2600.0,21.692125,39.58,8.252596289401472,4.088125,1.51,88.97500000000002,1.99,0.18825,4.99,19.0
159168,2.0,2600.0,19.999625,40.36,10.403856565607372,5.945,0.83,86.925,0.0,0.0,0.08,19.0
159170,2.0,2600.0,3.86225,15.28,13.10450592201932,0.5251250000000001,0.62,86.9375,6.32,0.8965,14.64,19.0
159171,2.0,2200.0,14.688375,23.84,12.558745548624312,8.957625,0.11,95.5,0.12,0.0155,0.37,19.0
159173,2.0,2600.0,22.016125,49.26,9.148723870415497,5.718,0.7,90.5125,0.0,0.0,0.0,19.0
159175,2.0,2500.0,31.479625,47.73,11.414366082799871,8.150749999999999,0.71,92.0375,0.45,0.4475,1.87,19.0
159177,2.0,2500.0,29.5915,53.1,12.914268219349252,9.073,0.56,100.0,0.04,0.0,1.54,19.0
159178,2.0,2500.0,25.099,99.17,13.30308086179934,8.861625,0.21,97.1875,9.27,5.085625,42.02,19.0
159199,2.0,2400.0,27.199125,52.62,12.253628898124376,7.108249999999999,0.19,85.86250000000003,0.55,0.106625,1.92,19.0
159200,2.0,2400.0,23.491375000000005,52.5,12.809212114426446,5.28325,0.5,99.1875,0.0,0.002125,1.54,19.0
159213,2.0,2400.0,25.632875,90.34,14.122510123475564,5.24475,0.22,86.675,15.36,8.225,49.77,19.0
159217,2.0,2500.0,96.49925,124.26,21.542570242455287,2.5818750000000006,0.32,92.3625,96.53,6.83175,139.19,19.0
159218,2.0,2500.0,60.015375,69.21,14.74381779154652,5.15825,0.41,81.3,12.76,1.987625,17.46,19.0
159220,2.0,2500.0,35.86575,37.81,16.51855593044802,2.9957500000000006,0.17,96.3875,2.87,0.088125,8.22,19.0
159223,2.0,2500.0,41.61862500000001,44.04,14.635971324043824,4.8595000000000015,0.38,91.7375,7.11,0.168,10.61,19.0
159225,2.0,2500.0,87.67200000000004,96.75,16.341421393340838,10.84825,0.4,99.65,6.93,0.488125,6.95,19.0
159226,2.0,2500.0,49.53912499999999,55.03,18.892769812042392,0.88325,0.21,98.525,8.39,0.0,25.47,19.0
159229,2.0,2500.0,16.217,46.28,14.826115850799338,2.238625,0.41,78.12500000000001,0.86,0.4107500000000001,11.02,19.0
159232,2.0,2500.0,17.965375,38.39,10.230097858635872,0.5863750000000001,0.26,87.38750000000002,4.31,3.59575,11.82,19.0
159233,2.0,2500.0,20.965875,55.03,17.347249472959152,0.0,0.23,82.7375,0.04,0.0,25.47,19.0
159235,2.0,2500.0,19.0155,69.77,11.554816403575805,0.563875,0.59,64.98750000000001,5.48,0.0,17.46,19.0
159237,2.0,2500.0,27.91575,124.26,19.689011556832646,0.0,0.35,83.1625,24.8,0.0,139.19,19.0
159241,2.0,2500.0,35.084875000000004,103.13,16.234539267444198,6.37275,0.19,99.5125,6.55,2.7185,9.66,19.0
159247,2.0,2400.0,2.8675000000000006,124.54,18.112093593263268,0.285625,0.49,81.4375,6.98,0.149125,139.34,19.0
159252,2.0,2400.0,0.88325,55.03,16.012611003980894,0.0,0.25,84.9375,0.0,0.0,25.47,19.0
159253,2.0,2400.0,3.582125,38.39,9.847568165754334,0.0,0.29,95.2375,3.9,0.21325,12.03,19.0
159256,3.0,2200.0,36.00462500000001,224.95,26.05328667197945,18.3225,0.21,100.0,0.04,0.0275,14.73,19.0
159257,2.0,2400.0,5.722125,69.77,10.317741084696012,0.0,0.74,69.5875,1.99,0.0,17.46,19.0
159261,3.0,2400.0,23.63775,201.34,14.993631107146015,8.6785,0.16,97.25,0.0,0.0,22.4,19.0
159262,3.0,2400.0,35.5545,213.21,29.92568883089877,15.08825,0.3,99.925,1.9,1.61275,15.03,19.0
159263,2.0,2400.0,8.301874999999999,47.48,13.97002293366278,1.204125,0.45,84.225,1.48,0.905375,11.92,19.0
159264,2.0,2400.0,17.50675,108.49,11.390479093242044,1.616875,0.37,85.1,12.04,4.486374999999999,31.21,19.0
159265,2.0,2400.0,7.207749999999999,133.96,17.949328546073207,3.2390000000000003,0.37,98.375,0.0,0.0,2.33,19.0
159266,2.0,2400.0,11.575375,93.95,11.315215349482813,0.8788750000000001,1.09,97.425,6.91,2.322625,122.71,19.0
159269,3.0,2400.0,6.812124999999999,133.39,17.666121628114887,1.679625,0.4,99.8875,0.0,0.0,1.4,19.0
159271,2.0,2400.0,19.886875000000003,105.79,15.062274405405509,2.6656250000000004,0.23,99.425,10.17,6.960875,16.62,19.0
159272,2.0,2400.0,0.267125,32.7,11.000836197952133,0.0,0.69,80.8625,0.0,0.0,0.0,19.0
159273,3.0,2400.0,11.766125,99.41,21.18497143243126,2.7345,0.32,92.775,0.0,0.0,11.68,19.0
159275,2.0,2400.0,11.040375,138.53,12.103979639918082,1.377375,0.97,87.4875,0.82,0.81175,1.97,19.0
159276,2.0,2400.0,12.948375,192.82,12.576113587557456,3.641625,0.87,83.3875,12.86,7.50525,210.46,19.0
159279,3.0,2200.0,12.552375,143.94,23.07037751080585,10.553624999999998,0.33,99.5625,0.0,0.0,1.4,19.0
159280,2.0,2400.0,15.07125,150.86,16.132288114643302,12.32925,0.25,95.225,1.36,0.5479999999999999,2.52,19.0
159281,2.0,2400.0,13.911499999999998,141.97,20.24569352529656,10.124625,0.39,99.95,0.0,0.0,2.33,19.0
159282,3.0,2200.0,64.97675,246.94,25.19292712912121,36.85587500000001,0.26,100.0,0.04,0.0,6.11,19.0
159286,2.0,2400.0,10.09125,99.21,13.054879484215268,5.25425,0.3,98.0125,13.09,8.358625,131.07,19.0
159288,3.0,2200.0,27.916375,195.05,11.973510025253471,14.403375,0.88,85.8875,0.0,0.0,3.3,19.0
159289,3.0,2200.0,13.331749999999998,197.71,10.509813093907594,9.81875,1.86,79.4375,15.72,10.552875,74.28,19.0
159290,3.0,2200.0,63.47599999999999,235.01,29.25519475400041,39.757625,0.21,99.775,1.85,0.233,14.49,19.0
159291,3.0,2200.0,40.544125,218.99,25.286547303069945,21.888125,0.24,99.7,0.0,0.0,18.32,19.0
159292,3.0,2200.0,13.588875,104.33,22.140196102726765,7.138875,0.33,96.67499999999998,0.0,0.0,10.43,19.0
159293,2.0,2400.0,11.259125,189.94,11.974194920795526,4.000875,0.96,87.775,16.78,7.324,201.62,19.0
159301,3.0,2200.0,14.3755,170.48,12.16347304970317,7.716749999999997,0.43,82.05,0.0,0.0,3.15,19.0
159304,3.0,2200.0,8.407375,170.54,9.195817146650796,3.5311250000000007,3.0,87.675,0.0,0.0,44.95,19.0
159305,2.0,2400.0,5.399875,108.49,9.5080495134863,0.0,1.49,86.13749999999996,8.75,0.0,31.21,19.0
159308,2.0,2400.0,0.5863750000000001,38.39,9.60161744404709,0.0,0.3,99.2625,3.83,0.022625,12.05,19.0
159314,2.0,2400.0,5.216625,60.0,16.393691280575485,5.216625,0.27,96.15,9.73,9.725625,33.21,19.0
159316,2.0,2400.0,3.862125,128.12,17.585634324516025,3.5765,0.47,85.5,7.81,7.659375000000002,147.0,19.0
159317,2.0,2400.0,0.0,32.7,9.018966501419529,0.0,2.17,85.9,0.0,0.0,0.0,19.0
159318,2.0,2400.0,3.442625,47.48,13.235881578140775,0.0,0.48,84.18749999999999,1.32,0.0,11.92,19.0
159319,2.0,2400.0,0.563875,69.77,8.73216938904339,0.0,1.09,71.3375,0.0,0.0,17.46,19.0
159320,2.0,2400.0,14.957,111.71,11.887485736090252,5.9185,0.91,99.425,17.55,7.873500000000001,24.5,19.0
159323,2.0,2400.0,8.766125,118.16,11.403507721848268,1.123875,1.08,80.7625,18.07,3.240125,84.86,19.0
159325,3.0,2400.0,42.897125,183.91,23.040538915778946,12.330375000000002,0.28,99.975,0.0,0.0,1.5,19.0
159326,2.0,2400.0,0.0,60.58,8.08806934110608,0.0,2.64,72.17500000000003,0.0,0.0,12.76,19.0
159327,2.0,2400.0,17.05975,128.95,15.212211993715556,3.3527499999999995,0.3,90.5625,1.81,0.44575,2.23,19.0
159329,2.0,2400.0,4.04425,100.54,16.134956255483864,0.182125,0.52,94.45000000000002,8.81,0.9985,105.33,19.0
159330,2.0,2400.0,18.667875,112.71,12.039477719349616,10.083875,0.97,99.425,23.42,8.584875,33.07,19.0
159331,3.0,2400.0,100.463375,229.12,33.81810783884632,45.617625,0.21,99.8,2.14,0.2895,4.27,19.0
159334,3.0,2400.0,78.19250000000002,210.4,26.727843016061342,23.014125,0.24,100.0,0.03,0.0,0.04,19.0
159335,2.0,2400.0,1.616875,92.41,9.21278370089167,0.0,1.64,82.825,4.49,0.0,25.95,19.0
159336,2.0,2400.0,5.788875000000001,55.33,14.52523816108111,0.572375,0.3,95.7875,26.43,16.709375,34.83,19.0
159337,2.0,2400.0,7.42875,85.13,10.68200251555634,1.295875,0.49,99.01250000000002,19.41,8.727625,108.37,19.0
159340,2.0,2400.0,21.48875,126.22,19.7795573128008,8.125375,0.24,99.95,0.0,0.0,0.0,19.0
159343,2.0,2400.0,0.0,36.45,9.341301748209004,0.0,0.32,91.1625,0.24,0.0,6.7,19.0
159345,3.0,2400.0,11.9645,89.16,16.856845517052268,2.091,0.49,90.2625,0.0,0.0,0.16,19.0
159347,3.0,2400.0,16.603125,119.16,18.174662601936785,4.3695,0.38,99.775,0.0,0.0,0.36,19.0
159349,2.0,2400.0,0.0,31.56,8.601581941790121,0.0,2.61,86.8,0.0,0.0,0.0,19.0
159350,2.0,2400.0,1.204125,45.06,12.72111371059923,0.0,0.51,85.425,0.91,0.0,8.42,19.0
159355,3.0,2400.0,148.674125,217.68,31.76056710335317,63.299,0.23,99.85,0.71,0.187625,2.78,19.0
159356,2.0,2200.0,8.391125,48.21,9.764777937881837,3.1455,1.08,94.0,1.41,0.193875,1.41,19.0
159357,2.0,2200.0,10.412249999999998,51.43,16.760926960987245,1.1825,0.49,88.33749999999998,0.0,0.0,0.06,19.0
159358,2.0,2200.0,16.162125,52.44,16.902808958143783,1.239,0.41,97.275,0.0,0.0,0.0,19.0
159360,2.0,2400.0,6.9968749999999975,27.96,14.857232573999529,1.207875,0.3,96.375,26.43,0.0,26.48,19.0
159363,2.0,2400.0,0.0,40.53,9.023119829044386,0.0,1.76,95.3625,0.0,0.0,15.59,19.0
159365,2.0,2200.0,44.4115,109.84,20.65368597071232,10.192749999999998,0.28,88.31249999999999,0.0,0.0,0.0,19.0
159366,2.0,2400.0,18.216125,66.53,16.041502895749776,2.534375,0.33,87.55000000000004,5.17,4.17675,5.99,19.0
159369,2.0,2400.0,22.98725,61.44,18.569877546478267,4.737625,0.34,96.375,0.0,0.0,0.0,19.0
159370,2.0,2400.0,18.3535,56.1,11.885899835192529,2.3515,0.21,99.7125,18.35,1.89025,31.86,19.0
159371,2.0,2400.0,0.0,17.97,9.18970499596444,0.0,0.34,93.925,0.02,0.0,4.54,19.0
159374,2.0,2400.0,1.2887500000000005,18.71,12.977414930335984,1.2887500000000005,0.49,89.87499999999999,1.07,1.0675,2.83,19.0
159376,2.0,2200.0,16.4945,61.5,12.925273981337916,8.318999999999999,0.55,90.2375,0.0,0.0,0.0,19.0
159377,2.0,2400.0,0.0,10.25,8.352851673205937,0.0,2.85,97.175,0.0,0.0,0.0,19.0
159378,2.0,2400.0,1.382875,20.4,9.122008810493575,1.382875,2.03,89.7375,0.06,0.0555,5.54,19.0
159379,2.0,2400.0,7.857,56.09,11.690831712639604,2.732375,1.22,94.0125,18.02,7.451375,44.09,19.0
159384,3.0,2400.0,85.45925,151.66,25.799619625458288,25.589375,0.25,98.95,0.0,0.0,0.04,19.0
159385,2.0,2400.0,6.11875,34.32,17.373455920487107,2.36,0.44,93.15,8.66,0.0,33.6,19.0
159390,2.0,2400.0,6.550125,42.58,10.543646163304306,0.0,0.73,99.3375,17.09,0.0,36.78,19.0
159393,2.0,2400.0,58.22575,131.09,22.54147283174505,9.62225,0.32,96.8375,0.0,0.0,0.04,19.0
159394,2.0,2400.0,0.0,0.27,8.334957430598951,0.0,2.83,86.425,0.0,0.0,0.0,19.0
159395,2.0,2400.0,4.465,10.91,16.908823159573153,1.922875,0.45,81.5125,1.8,0.8003750000000001,16.44,19.0
159396,2.0,2400.0,29.05475,74.58,17.44445169304343,6.531625,0.39,93.125,0.0,0.0,0.0,19.0
159397,2.0,2400.0,2.19225,7.91,8.855189475145261,0.809375,2.19,71.7,0.11,0.0555,2.1,19.0
159398,2.0,2400.0,0.0,17.51,8.743001008996076,0.0,2.1,83.68750000000001,0.0,0.0,12.04,19.0
159401,2.0,2400.0,13.444375,39.25,11.843244041782468,1.00925,0.22,99.4375,10.48,0.0,28.52,19.0
159403,2.0,2400.0,8.87575,26.24,16.46948709432234,3.267125,0.53,94.55,0.0,0.0,0.0,19.0
159404,2.0,2400.0,2.651375,6.23,9.369104408438586,2.651375,0.35,82.64999999999998,2.67,2.672125,6.59,19.0
159405,2.0,2400.0,2.075,10.38,12.628450456239774,0.78625,0.52,81.65,2.13,1.0675,3.62,19.0
159406,2.0,2400.0,4.536625,23.44,16.261412302828447,1.26325,0.51,88.2375,0.0,0.0,0.0,19.0
159408,2.0,2400.0,3.031875,9.13,14.599838437512714,1.251625,0.31,85.39999999999998,16.71,0.0,26.43,19.0
159409,3.0,2600.0,132.89625,208.21,27.976193346221844,23.979625,0.27,99.9,0.51,0.031875,2.64,19.0
159410,2.0,2400.0,4.9275,21.88,11.385642404788756,1.071125,1.26,81.9375,11.21,0.518,31.4,19.0
159416,2.0,2400.0,6.766499999999999,30.14,14.57477297646716,0.8795,0.36,90.5125,9.05,4.423875000000002,10.41,19.0
159417,2.0,2400.0,1.295875,18.13,9.737137242094471,0.0,1.44,89.42500000000004,8.73,0.0,23.99,19.0
159419,2.0,2400.0,15.728,33.06,17.032401839712065,2.865375,0.37,95.875,0.0,0.0,0.0,19.0
159421,3.0,2200.0,9.60475,24.44,8.982541337526861,0.0,1.29,85.45,0.0,0.0,0.0,19.0
159424,2.0,2400.0,4.085,16.47,11.3197786034007,0.2815,1.3,90.475,10.71,2.74025,30.73,19.0
159425,2.0,2400.0,4.864624999999998,23.29,16.732477383213475,1.45075,0.37,96.525,8.69,0.086,10.5,19.0
159426,2.0,2400.0,0.285625,5.69,8.613032652926568,0.285625,2.23,93.0125,0.0,0.0,8.75,19.0
159427,2.0,2400.0,2.19225,2.76,8.42671521318184,0.0,2.47,72.7,0.11,0.0,0.11,19.0
159428,2.0,2400.0,4.8775,8.92,15.760478514097088,0.59475,0.45,86.93750000000001,6.16,5.35975,14.97,19.0
159436,2.0,2400.0,3.806,4.39,9.05882350980292,1.154625,0.38,96.07500000000002,5.67,2.99575,9.5,19.0
159439,2.0,2400.0,10.820375,32.86,18.19190569205989,3.217625,0.37,100.0,0.0,0.0,0.0,19.0
159441,3.0,2200.0,6.031875,22.95,16.647735592233982,1.525625,0.36,99.9875,0.0,0.0,0.0,19.0
