,datum,dangerLevel,elevation_th,HN72_24,HN24_7d,Pen_depth,HN24,min_ccl_pen,RH,wind_trans24_3d,wind_trans24,wind_trans24_7d,warnreg
99547,2009-03-09,3.0,2200.0,31.949,57.51,27.62335817874009,23.224875,0.24,99.55,27.04,0.01625,83.15,16.0
99549,2009-03-09,3.0,1800.0,20.473,44.0,30.002124425996428,10.903249999999998,0.15,93.25,115.17,33.768375,180.83,16.0
99553,2009-03-09,3.0,2200.0,11.900624999999998,45.4,21.703038766841427,7.982,0.25,87.9,30.54,19.90425,64.23,16.0
99561,2009-03-09,3.0,2200.0,14.4655,35.53,19.257607158178395,8.99375,0.26,89.3,43.29,18.86,76.29,16.0
99568,2009-03-09,3.0,1800.0,28.71575,98.1,24.36796661272268,14.389,0.29,89.3,63.27,1.169625,182.28,16.0
99571,2009-03-09,2.0,1800.0,0.109375,44.58,12.149113854241648,0.0,0.81,73.475,9.72,0.0,91.44,16.0
99573,2009-03-09,3.0,2200.0,16.890375,38.04,30.156896321100422,11.34825,0.25,97.25,38.25,19.03075,95.5,16.0
99574,2009-03-09,3.0,2200.0,9.95625,34.73,19.504665326517888,3.707625,0.31,99.975,0.0,0.0,0.0,16.0
99579,2009-03-09,3.0,2200.0,14.722375,35.71,24.618498731874023,9.811375000000002,0.23,96.1625,47.55,24.75225,101.06,16.0
99580,2009-03-09,3.0,2200.0,13.089875,50.87,22.63549870961677,4.927625000000001,0.24,87.3375,103.94,12.392874999999998,124.74,16.0
99581,2009-03-09,3.0,2200.0,21.181,43.56,26.268751170403124,13.881375000000002,0.21,98.5125,69.95,36.3145,99.37,16.0
99584,2009-03-09,3.0,1800.0,24.751375000000003,38.47,31.903456362855195,17.496875000000006,0.27,100.0,77.79,36.95125,122.83,16.0
99585,2009-03-09,3.0,2200.0,13.8035,67.3,26.86969710952969,9.1745,0.22,73.9875,16.63,4.455375,47.42,16.0
99588,2009-03-09,3.0,2200.0,0.779,23.6,12.433549136231306,0.779,0.48,77.67500000000003,4.87,0.6451250000000001,29.72,16.0
99589,2009-03-09,3.0,1800.0,12.271249999999998,54.19,23.00053814367945,6.71675,0.26,87.89999999999998,51.99,16.332375,125.11,16.0
99590,2009-03-09,3.0,1800.0,16.82875,64.63,24.99020265600554,9.86375,0.38,83.5125,70.51,1.634125,114.18,16.0
99592,2009-03-09,3.0,2200.0,2.340875,53.13,16.82502045498715,1.033375,0.15,74.24999999999999,63.64,0.8512500000000001,125.99,16.0
99595,2009-03-09,3.0,1800.0,16.585625,32.47,25.937055767127514,12.56775,0.31,86.36250000000004,55.66,24.782625000000003,92.5,16.0
99601,2009-03-10,4.0,1800.0,36.051625,58.53,36.78648229891246,21.118625,0.11,90.40000000000002,39.94,20.29775,74.22,16.0
99603,2009-03-10,3.0,2200.0,24.75425,65.85,32.11553698725317,13.21075,0.22,80.5,11.57,3.5013750000000003,50.1,16.0
99605,2009-03-10,3.0,2200.0,6.3215,37.17,21.402429765534027,4.245125,0.25,91.7125,32.38,6.331375,67.9,16.0
99619,2009-03-10,4.0,1800.0,47.324125,59.66,31.93249003078108,25.244,0.19,100.0,74.57,19.453000000000007,137.95,16.0
99625,2009-03-10,4.0,1800.0,36.030375,46.71,34.32875338364706,19.444375,0.25,87.7875,52.9,11.92125,100.84,16.0
99627,2009-03-10,3.0,2200.0,14.281125,92.94,22.71742017985403,6.249625000000001,0.32,84.32499999999997,21.78,8.436875,115.45,16.0
99628,2009-03-10,3.0,1800.0,25.11512500000001,59.32,21.74498544503961,4.932124999999999,0.19,98.55,57.14,13.315,85.51,16.0
99629,2009-03-10,3.0,2200.0,6.887875,53.25,19.55291211939945,4.807,0.14,86.0375,19.25,7.47675,129.41,16.0
99630,2009-03-10,3.0,1800.0,53.7795,73.67,34.52423271416412,23.641,0.23,99.2375,4.93,1.4955,77.96,16.0
99633,2009-03-10,3.0,2200.0,6.871875,25.3,17.429172310567758,6.092875,0.4,84.8,8.95,7.519375,36.89,16.0
99634,2009-03-10,3.0,2200.0,22.161625,60.66,35.05605129045661,14.470624999999998,0.21,96.4875,68.67,11.037624999999998,127.51,16.0
99635,2009-03-10,2.0,1800.0,7.63975,44.73,22.316469475320385,7.63975,0.33,89.11250000000004,3.03,1.0215,92.34,16.0
99638,2009-03-10,4.0,1800.0,44.84025,67.54,32.37508057157009,28.25325,0.17,95.3375,122.33,41.52225,214.3,16.0
99640,2009-03-10,3.0,1800.0,31.927875,54.55,24.02271742876825,20.649875,0.22,96.025,73.56,35.4005,136.19,16.0
99645,2009-03-10,3.0,2200.0,24.52062500000001,48.94,27.28648627210935,13.406375,0.15,95.85,61.86,34.989374999999995,111.24,16.0
99651,2009-03-10,3.0,2200.0,24.311125,49.92,30.517807831276283,12.410374999999998,0.21,97.0125,40.67,18.577375,82.8,16.0
99659,2009-03-10,3.0,1800.0,33.890875,55.8,24.76707195727312,20.686875,0.22,96.35,66.61,36.968,131.2,16.0
99660,2009-03-10,3.0,1800.0,32.709875,79.16,33.64778194245151,18.599875,0.25,87.92500000000004,12.56,0.392875,113.52,16.0
99673,2009-03-10,3.0,1800.0,52.125125,100.64,34.328141002506754,22.945375,0.2,97.3375,16.62,1.164875,115.72,16.0
99675,2009-03-10,3.0,1800.0,20.732,47.65,23.0960994798529,14.414,0.18,100.0,0.06,0.0645,0.06,16.0
99676,2009-03-10,3.0,2200.0,7.68825,32.36,26.212807249344987,6.01725,0.15,86.375,43.13,10.012125,84.77,16.0
99678,2009-03-10,3.0,1800.0,45.86925,115.88,26.943365941422964,22.188125,0.24,95.15,34.65,19.481875,188.41,16.0
99679,2009-03-10,3.0,1800.0,34.686,58.03,25.56156923930443,16.05575,0.22,98.9625,88.13,36.923375,133.76,16.0
99681,2009-03-10,3.0,1800.0,22.48050000000001,60.72,29.74566275835501,12.393875,0.26,98.625,37.41,15.954375,130.58,16.0
99683,2009-03-11,3.0,2000.0,33.023125,51.48,26.665015889983795,12.630625000000002,0.25,76.44999999999997,76.78,38.300375,121.1,16.0
99687,2009-03-11,3.0,1800.0,52.120625,78.96,21.079644580929685,33.998875,0.22,100.0,0.17,0.1025,0.17,16.0
99691,2009-03-11,3.0,2000.0,21.073000000000004,70.8,21.291921897633365,8.424,0.34,66.47500000000001,45.65,26.837125,118.13,16.0
99699,2009-03-11,3.0,1800.0,73.10300000000002,113.57,27.55139613698404,27.266625,0.22,76.33749999999998,4.19,0.173375,115.89,16.0
99701,2009-03-11,3.0,1800.0,60.931,86.39,25.905401882470173,21.77475,0.2,72.925,112.2,36.908125,243.93,16.0
99704,2009-03-11,3.0,1800.0,49.621375,72.89,23.25952673245546,17.58625,0.24,84.57087499999999,127.94,71.94324999999998,199.62,16.0
99710,2009-03-11,3.0,1800.0,57.501375,74.34,28.704588720658297,14.76025,0.2,99.1125,85.34,28.933375,154.97,16.0
99712,2009-03-11,3.0,2000.0,10.932375,20.03,15.53218791003296,4.0605,0.43,69.2125,19.03,10.86325,28.45,16.0
99713,2009-03-11,3.0,1800.0,43.091875,68.63,24.79814126605405,13.15475,0.25,88.3375,142.76,69.521625,201.03,16.0
99717,2009-03-11,3.0,1800.0,44.43225,57.44,28.23283912319699,12.41975,0.3,83.26249999999997,58.75,22.0495,114.33,16.0
99718,2009-03-11,3.0,1800.0,45.83975000000001,69.19,21.546240317708115,15.3785,0.26,94.29999999999998,119.15,59.001875,193.48,16.0
99721,2009-03-11,3.0,1800.0,70.46312499999998,93.88,29.451880483086534,23.597375,0.24,91.55,15.44,13.931500000000002,86.06,16.0
99722,2009-03-11,3.0,2000.0,26.187625,44.82,24.25156380667603,12.610125,0.27,75.93749999999999,51.46,29.6655,104.35,16.0
99728,2009-03-11,3.0,1800.0,25.522375,53.52,20.83532510223793,5.196125,0.2,72.5,51.68,6.024999999999999,65.51,16.0
99730,2009-03-11,3.0,2000.0,43.119,68.27,27.40574242651924,20.718625000000007,0.19,87.04374999999996,132.48,78.63000000000002,188.98,16.0
99733,2009-03-11,3.0,2000.0,43.366875,83.22,30.62475723458176,23.96875,0.23,86.8875,55.14,31.713125,158.16,16.0
99734,2009-03-11,2.0,1800.0,19.1805,39.34,18.28634278263963,11.540875,0.36,59.975,53.63,52.606125,142.69,16.0
99738,2009-03-11,3.0,2000.0,15.1255,27.74,23.7706898036418,7.437375,0.16,65.4875,42.69,12.164125000000002,94.2,16.0
99744,2009-03-11,3.0,2000.0,8.271374999999999,36.97,18.80362262518719,2.431,0.14,63.83749999999999,28.18,19.84875000000001,137.59,16.0
99746,2009-03-11,3.0,1800.0,53.04174999999999,112.62,26.83190660958948,16.464625,0.23,70.88749999999997,25.07,4.4175,164.14,16.0
99754,2009-03-11,3.0,1800.0,29.05375,61.99,23.597191710722733,9.943375,0.26,79.25,83.78,51.49374999999999,176.35,16.0
99755,2009-03-11,3.0,2000.0,15.175124999999998,36.8,23.24038880837006,9.6475,0.25,78.2375,41.21,22.690625,63.12,16.0
99759,2009-03-11,3.0,2000.0,26.2175,50.91,22.680060344462447,10.780375,0.29,71.1125,40.28,22.981375,133.71,16.0
99764,2009-03-11,3.0,1800.0,52.694875,73.92,31.543245823965268,20.284625,0.13,72.2125,66.32,29.01175000000001,99.9,16.0
99766,2009-03-11,3.0,1800.0,44.37325,80.85,23.46995162042586,15.90925,0.13,75.85,2.15,0.12,113.59,16.0
99769,2009-03-11,3.0,2000.0,32.62675,61.69,24.31025239375033,10.241375,0.24,67.02499999999999,15.0,7.042625000000001,50.94,16.0
99771,2009-03-12,3.0,1800.0,40.15525,67.69,21.790426298946773,1.882,0.29,97.5,146.32,37.412875,221.57,16.0
99772,2009-03-12,3.0,1800.0,48.1735,69.82,30.321975102671143,16.309,0.2,86.1125,77.91,43.939375,153.93,16.0
99773,2009-03-12,2.0,2000.0,19.374375,21.43,14.636209749999535,0.193875,0.63,59.41250000000001,63.15,9.527375,88.34,16.0
99774,2009-03-12,3.0,1800.0,42.574,70.2,22.107230022438102,6.5455,0.31,96.75,137.88,43.477,223.54,16.0
99777,2009-03-12,3.0,2000.0,36.730875,58.91,21.063991581964903,2.221875,0.29,69.0,0.72,0.2025,99.56,16.0
99779,2009-03-12,3.0,2000.0,27.577375000000004,45.84,21.83718073683125,5.240375,0.28,63.27499999999999,78.49,11.042375,166.1,16.0
99781,2009-03-12,3.0,2000.0,41.60074999999999,87.96,24.14946693027441,2.948125,0.24,73.11250000000003,32.42,8.522124999999999,115.11,16.0
99785,2009-03-12,3.0,2000.0,39.539125,70.64,25.555755974754945,1.09975,0.25,80.9875,123.07,80.31424999999999,237.09,16.0
99794,2009-03-12,3.0,1800.0,54.959625,94.28,25.38247446873844,7.72125,0.22,83.7125,43.48,28.0505,113.07,16.0
99799,2009-03-12,3.0,2000.0,22.38375,28.85,21.16192995431524,0.0,0.3,78.975,57.53,15.548625,109.83,16.0
99801,2009-03-12,3.0,1800.0,24.876875,56.54,22.04216777892891,14.749125,0.17,75.875,55.66,36.32075,99.86,16.0
99803,2009-03-12,3.0,2000.0,25.52075,50.29,22.339565659423407,10.847375,0.22,66.88749999999999,75.85,40.572375,152.12,16.0
99805,2009-03-12,3.0,1800.0,48.61375,82.21,28.126962977818327,8.609,0.21,99.1125,98.22,49.831875,201.58,16.0
99810,2009-03-12,3.0,2000.0,10.1535,10.93,13.279777682227902,0.0,0.47,72.66250000000002,23.84,5.4615,31.54,16.0
99812,2009-03-12,3.0,2000.0,24.90725,37.26,21.12923571342883,2.773375,0.32,76.5125,56.08,23.218750000000004,145.12,16.0
99814,2009-03-12,3.0,2000.0,13.454625,15.13,19.50936042690916,0.0,0.17,73.175,25.63,3.451,81.82,16.0
99829,2009-03-12,3.0,1800.0,36.339875,68.52,24.32178727048473,7.129375,0.24,99.1125,124.38,17.93025,217.03,16.0
99833,2009-03-12,3.0,1800.0,53.430875,73.46,27.903341398295805,12.027625,0.18,87.375,85.11,35.800375,132.41,16.0
99835,2009-03-12,3.0,1800.0,52.519125,91.59,23.15647643129849,2.307125,0.27,57.475,5.08,3.74175,105.98,16.0
99839,2009-03-12,3.0,2000.0,24.374,47.21,22.97680056732237,0.92175,0.25,69.64999999999999,24.02,13.479625,60.86,16.0
99841,2009-03-12,3.0,2000.0,16.750625000000007,23.92,20.98040868840653,2.85825,0.25,88.6625,100.05,71.02725,129.5,16.0
99842,2009-03-12,3.0,1800.0,56.748875,82.49,23.090562862279448,8.335875,0.23,99.9625,0.17,0.0,0.17,16.0
99848,2009-03-12,3.0,2000.0,34.42975,58.65,24.081952412040053,0.30475,0.21,90.03750000000002,118.41,4.7875000000000005,189.92,16.0
99854,2009-03-12,3.0,1800.0,57.203125,87.5,25.697545357418484,7.175250000000001,0.22,83.7875,131.23,52.795875,280.77,16.0
99855,2009-03-12,3.0,2000.0,7.238125000000001,14.03,18.007772301173933,0.0,0.24,60.4,31.6,4.278875,134.46,16.0
99856,2009-03-12,3.0,2000.0,31.525625,45.65,27.01010807007081,6.484375,0.26,79.375,146.76,89.88199999999998,209.18,16.0
99860,2009-03-13,3.0,2000.0,30.491375,79.22,21.339046041644146,1.54125,0.25,44.65,95.37,5.6685,252.06,16.0
99877,2009-03-13,3.0,2000.0,25.06825,52.63,21.869086858497447,0.0,0.26,32.175,132.9,20.874,247.88,16.0
99878,2009-03-13,2.0,2000.0,2.431,9.58,15.133311439158357,0.0,0.28,18.0875,26.02,1.890375,97.14,16.0
99882,2009-03-13,3.0,2000.0,22.26975,57.64,19.78029114451232,0.345875,0.34,56.7,127.97,25.48975,210.92,16.0
99887,2009-03-13,3.0,2000.0,13.553624999999998,31.37,19.374924487789,0.0,0.37,43.7,48.28,2.078125,116.44,16.0
99888,2009-03-13,2.0,2000.0,11.73475,19.48,13.970857910054312,0.0,0.66,27.8625,62.13,0.0,72.87,16.0
99890,2009-03-13,3.0,2000.0,29.573875000000005,82.92,15.999093425813369,0.0,0.39,40.68749999999999,7.31,3.3925,80.39,16.0
99894,2009-03-13,3.0,2000.0,19.673,70.58,21.570309299154896,0.2605,0.26,35.3125,16.35,3.414,99.11,16.0
99899,2009-03-13,3.0,2000.0,44.138375,68.51,22.07009677633637,1.80325,0.24,88.0375,0.1,0.0,0.17,16.0
99900,2009-03-13,3.0,2000.0,19.71575,57.29,18.47226597983894,0.2475,0.32,48.075,119.73,10.375500000000002,194.95,16.0
99902,2009-03-13,3.0,2000.0,12.505625,21.17,18.65638176846461,0.0,0.27,43.61249999999999,114.28,20.559375000000006,149.35,16.0
99903,2009-03-13,3.0,2000.0,7.437375,15.13,15.731357013071426,0.0,0.2,30.15,17.16,1.5412500000000005,71.66,16.0
99905,2009-03-13,3.0,2000.0,15.183625,39.85,19.263222519137177,0.0,0.29,39.925,67.46,4.923374999999999,135.4,16.0
99908,2009-03-13,3.0,2000.0,22.439875,46.75,22.59756275561725,3.324875,0.29,29.0875,166.28,38.10099999999999,215.4,16.0
99910,2009-03-13,2.0,2000.0,11.163125,38.18,21.771042460446235,0.0,0.26,30.575,20.75,0.2319999999999999,40.89,16.0
99921,2009-03-13,3.0,2000.0,20.627125,57.86,20.93499728728516,0.34325,0.26,55.2375,97.53,10.082,204.4,16.0
99924,2009-03-13,2.0,2000.0,22.384125,46.27,18.72091759549924,3.112875,0.25,20.9875,84.62,17.2095,145.76,16.0
99925,2009-03-13,3.0,2000.0,21.023375,48.9,20.7839806724856,0.0,0.23,31.7375,89.02,5.601625,167.3,16.0
99927,2009-03-13,2.0,2000.0,12.610125,26.71,16.843249763942715,0.0,0.34,42.77500000000001,52.7,7.482374999999997,109.67,16.0
99928,2009-03-13,2.0,2000.0,4.0605,10.93,13.063564836525586,0.0,0.48,33.8,19.8,3.477125,32.19,16.0
99930,2009-03-13,3.0,2000.0,34.05975,70.09,24.33758926400289,5.330875000000002,0.22,41.025,78.89,12.896874999999998,146.46,16.0
99934,2009-03-13,3.0,2000.0,32.827749999999995,88.42,17.620442744815115,1.5092500000000002,0.38,43.6375,50.16,8.174875,78.69,16.0
99936,2009-03-13,3.0,2000.0,27.95125,54.93,19.67699082743725,8.006374999999998,0.19,34.5125,61.27,18.926625,118.79,16.0
99937,2009-03-13,3.0,2000.0,34.2785,70.33,23.11654140090137,1.966375,0.2,40.55,75.8,10.985,117.75,16.0
99938,2009-03-13,3.0,2000.0,25.48675,75.48,24.21125670297064,2.11725,0.24,42.7625,90.67,11.908875000000002,187.92,16.0
99939,2009-03-13,3.0,2000.0,18.13125,53.56,19.23812547699601,0.0,0.4,39.33750000000001,0.32,0.0,71.22,16.0
99941,2009-03-14,2.0,1800.0,2.85825,18.83,17.444101171368256,0.0,0.29,65.0125,98.32,6.732000000000001,153.39,16.0
99956,2009-03-14,2.0,1800.0,0.0,15.13,15.133997767555522,0.0,0.21,62.975,5.03,0.0385,60.33,16.0
99957,2009-03-14,3.0,2200.0,23.64775,53.96,18.61489073245432,0.892625,0.2,62.2625,60.18,4.929375,123.34,16.0
99964,2009-03-14,2.0,1800.0,2.221875,50.84,17.958208219601904,0.0,0.43,62.65000000000001,0.2,0.0,12.88,16.0
99969,2009-03-14,2.0,1800.0,4.705875,84.1,12.856695304930842,2.39875,0.57,62.6375,7.13,0.0,23.93,16.0
99970,2009-03-14,2.0,1800.0,6.43775,38.86,18.11532034736528,1.197375,0.31,63.575,17.24,1.27725,106.14,16.0
99971,2009-03-14,2.0,1800.0,3.208625,65.54,19.47592685202245,0.0,0.36,68.825,13.92,1.9885,52.99,16.0
99977,2009-03-14,2.0,2200.0,0.92175,35.92,20.64457696231558,0.0,0.27,64.775,13.71,0.0,32.33,16.0
99980,2009-03-14,2.0,2200.0,0.0,9.32,14.528060212421082,0.0,0.29,57.65000000000001,6.17,0.0,45.26,16.0
99982,2009-03-14,2.0,1800.0,5.0310000000000015,33.36,13.85643219410041,2.257625,0.54,59.77500000000001,25.89,0.58875,80.21,16.0
99983,2009-03-14,2.0,1800.0,2.1295,53.61,17.09903070936485,0.0,0.35,82.85000000000002,47.79,0.0,186.35,16.0
99984,2009-03-14,2.0,1800.0,11.619875,66.35,19.88644865181948,1.4807499999999998,0.34,84.3125,0.0,0.0,0.17,16.0
99986,2009-03-14,2.0,1800.0,7.472625,55.31,18.780275076426808,0.0,0.33,83.16250000000002,29.29,1.276375,186.94,16.0
99988,2009-03-14,3.0,2200.0,14.0095,80.62,18.986445264655327,5.292999999999998,0.27,68.0,65.93,7.464124999999999,225.16,16.0
99990,2009-03-14,3.0,2200.0,12.251375,74.34,22.357529332877387,1.525,0.25,80.24999999999999,65.59,3.846125,169.09,16.0
99996,2009-03-14,2.0,1800.0,10.300625,47.24,21.584243695911027,0.4915000000000001,0.3,70.95,130.38,2.3927500000000004,209.35,16.0
100002,2009-03-14,3.0,2200.0,26.70075,75.15,23.61369375189847,5.061,0.3,72.925,62.53,5.693875,137.48,16.0
100004,2009-03-14,2.0,1800.0,13.537875,90.92,15.70802385125668,4.3075,0.6,65.875,36.33,0.10225,55.19,16.0
100005,2009-03-14,2.0,2200.0,0.193875,19.37,13.696337062416204,0.0,0.68,55.675,9.53,0.0,65.17,16.0
100007,2009-03-14,2.0,1800.0,1.09975,47.23,19.952631793261983,0.0,0.3,71.7375,104.32,3.13425,204.71,16.0
100008,2009-03-14,3.0,2200.0,13.993875,70.33,20.64698730468364,0.0,0.22,75.2375,48.27,1.48175,117.22,16.0
100012,2009-03-14,3.0,2200.0,6.8915,54.2,17.00128387975208,0.0,0.39,80.4625,69.97,1.00075,202.53,16.0
100014,2009-03-14,2.0,1800.0,0.30475,45.54,16.983385009520163,0.0,0.27,68.925,10.49,0.104875,150.98,16.0
100018,2009-03-14,2.0,2200.0,0.0,10.93,12.107038678565118,0.0,0.51,59.5625,8.94,0.0,28.75,16.0
100019,2009-03-14,2.0,2200.0,14.688875,37.39,18.30808247100344,0.728625,0.26,55.7625,58.37,0.5865,106.98,16.0
100020,2009-03-15,2.0,2000.0,5.89725,34.89,13.50675602593433,3.639625,0.58,71.91250000000002,4.25,1.5855,67.75,16.0
100021,2009-03-15,2.0,2000.0,5.600125,50.07,21.38250212595669,5.600125,0.3,74.83749999999998,33.9,9.8935,169.36,16.0
100022,2009-03-15,2.0,2000.0,15.822,76.56,21.27796771387873,5.43025,0.33,70.7375,25.45,6.860875,128.14,16.0
100028,2009-03-15,2.0,2000.0,6.4675,56.69,20.465669292619385,6.12425,0.33,85.575,14.81,3.4472499999999995,175.5,16.0
100030,2009-03-15,2.0,2000.0,11.6965,51.97,18.048577839224485,2.7975000000000003,0.21,76.25000000000001,25.43,1.572375,113.43,16.0
100034,2009-03-15,2.0,2200.0,4.898249999999999,36.82,16.8986316606041,1.05675,0.26,53.81250000000001,21.74,3.944,107.96,16.0
100035,2009-03-15,2.0,2000.0,2.3582500000000004,54.74,17.029785669924074,2.012375,0.4,79.25,29.12,2.63175,191.75,16.0
100039,2009-03-15,2.0,2000.0,13.7015,91.89,14.959432678651789,7.885125,0.66,85.1125,9.82,1.5447499999999998,53.32,16.0
100040,2009-03-15,2.0,2000.0,0.0,46.59,16.949581912755185,0.0,0.45,72.6625,0.0,0.0,2.35,16.0
100041,2009-03-15,2.0,2000.0,6.70675,41.0,18.853688257190093,5.509375,0.31,84.3,12.23,6.033875,107.06,16.0
100042,2009-03-15,2.0,2000.0,5.302375,61.29,20.751725419147498,5.041875,0.35,68.8375,14.7,9.293375,48.29,16.0
100047,2009-03-15,2.0,2200.0,0.0,10.93,11.891120238146096,0.0,0.52,73.31250000000001,3.48,0.0,27.97,16.0
100048,2009-03-15,2.0,2000.0,5.986625,81.4,11.820400183440164,3.5878750000000004,0.64,78.175,4.23,0.834625,12.16,16.0
100052,2009-03-15,2.0,2000.0,10.526375,76.64,23.20053546041248,6.884375,0.32,76.67500000000003,21.75,5.99525,156.92,16.0
100060,2009-03-15,2.0,2200.0,0.0,33.55,19.571559905052904,0.0,0.27,55.1625,0.23,0.001875,28.71,16.0
100070,2009-03-15,2.0,2000.0,8.883875,73.61,22.437869209810373,6.917499999999999,0.22,61.58750000000001,12.97,0.505375,115.09,16.0
100075,2009-03-15,2.0,2000.0,1.870875,19.9,17.877587622709765,1.870875,0.29,75.28750000000002,28.59,1.299125,140.83,16.0
100076,2009-03-15,2.0,2000.0,0.0,15.13,14.922391990777369,0.0,0.22,58.56250000000001,1.7,0.1155,47.84,16.0
100082,2009-03-15,2.0,2200.0,0.0,19.37,13.260701888750267,0.0,0.7,56.5,0.66,0.661375,63.82,16.0
100083,2009-03-15,2.0,2000.0,10.5285,50.04,22.305495536961107,6.712250000000001,0.3,60.0625,45.93,5.440625,212.6,16.0
100084,2009-03-15,2.0,2000.0,12.5065,80.61,19.91697738946316,5.67225,0.28,74.925,22.37,9.233125,187.36,16.0
100085,2009-03-15,2.0,2000.0,8.24775,68.7,21.628224278439035,4.963875,0.34,81.4375,0.0,0.0,0.17,16.0
100086,2009-03-15,2.0,2000.0,6.310625,57.81,18.95632718297475,6.063125,0.34,84.1875,19.78,9.4,185.13,16.0
100094,2009-03-15,2.0,2200.0,0.0,8.27,14.290044358947412,0.0,0.31,51.6625,1.98,0.08475,34.43,16.0
100096,2009-03-15,2.0,2000.0,6.04025,49.46,19.15470181209384,6.04025,0.26,70.05,10.82,5.11075,148.08,16.0
100099,2009-03-16,2.0,2000.0,2.301375,45.22,16.18204742686499,0.289,0.42,36.0375,4.51,0.87725,167.88,16.0
100100,2009-03-16,2.0,2000.0,6.5475,48.41,17.507392996493415,1.505625,0.4,22.7125,29.31,18.02725,65.14,16.0
100101,2009-03-16,2.0,2000.0,8.1815,35.76,16.956596907455793,1.47475,0.35,36.1625,9.05,1.7380000000000002,92.46,16.0
100102,2009-03-16,2.0,2000.0,0.0,36.73,16.337841065862055,0.0,0.47,30.525,0.0,0.0,0.72,16.0
100109,2009-03-16,2.0,2000.0,0.0,10.15,11.78224913071398,0.0,0.52,32.1,0.0,0.0,27.32,16.0
100115,2009-03-16,2.0,2000.0,6.6605,46.2,19.469099233177364,1.060375,0.32,35.5875,41.92,28.896,185.86,16.0
100116,2009-03-16,2.0,2000.0,10.74775,64.25,18.756381847542773,0.2565,0.36,35.95,17.31,4.75375,108.12,16.0
100118,2009-03-16,1.0,1500.0,0.0,19.37,13.096632792803897,0.0,0.72,21.5875,0.77,0.1085,63.92,16.0
100120,2009-03-16,2.0,2000.0,0.0,24.37,19.158923542638096,0.0,0.28,27.9625,0.0,0.003125,24.26,16.0
100122,2009-03-16,2.0,2000.0,2.129625,24.51,13.203039917738376,0.0,0.55,40.75,3.35,0.216625,68.36,16.0
100123,2009-03-16,2.0,2000.0,2.496375,19.25,16.931175416176337,0.6255,0.3,44.325,9.58,1.550625,130.19,16.0
100125,2009-03-16,2.0,2000.0,0.0,13.45,14.315050104571664,0.0,0.23,29.8375,0.15,0.0,27.32,16.0
100126,2009-03-16,2.0,2000.0,0.0,7.24,13.942978320540927,0.0,0.32,23.8375,0.17,0.08075,33.66,16.0
100134,2009-03-16,2.0,2000.0,12.08,70.82,18.08504892426589,1.114875,0.3,43.0,16.72,0.02,153.61,16.0
100142,2009-03-16,2.0,2000.0,7.537000000000001,47.94,16.176606822548315,1.473875,0.39,36.4625,11.29,1.88675,167.99,16.0
100145,2009-03-16,2.0,2000.0,5.89725,30.8,13.290824802620122,0.0,0.61,37.5625,2.24,0.0678749999999999,60.4,16.0
100153,2009-03-16,2.0,2000.0,7.740124999999999,63.14,20.34494090819812,0.8226249999999999,0.24,32.2375,2.91,0.927,99.01,16.0
100154,2009-03-16,2.0,2000.0,7.581749999999999,42.01,15.920972090727904,1.5415,0.3,38.4,6.21,0.99325,130.22,16.0
100161,2009-03-16,2.0,2000.0,8.73,67.28,19.389765353131285,2.285625,0.37,40.9875,0.0,0.0,0.17,16.0
100166,2009-03-16,2.0,2000.0,5.986625,58.51,9.68784459688597,0.0,1.12,31.8375,1.53,0.6913750000000001,10.0,16.0
100168,2009-03-16,2.0,2000.0,7.249875,43.93,18.51724288984044,1.125625,0.35,39.1625,5.67,0.951,140.13,16.0
100170,2009-03-16,2.0,2000.0,12.727125,69.2,12.734990843061992,0.534625,0.75,40.25,5.19,3.54575,56.85,16.0
100175,2009-03-16,1.0,1500.0,1.785375,30.42,15.44932032433637,0.0,0.28,24.05,4.95,0.4215,98.01,16.0
100178,2009-03-16,2.0,2000.0,7.8431250000000015,42.69,18.764000667061826,0.6395,0.34,33.6875,10.14,2.30825,195.0,16.0
100180,2009-03-16,2.0,2000.0,3.996,36.88,17.048454109114196,0.30575,0.27,39.15,6.51,0.00625,81.1,16.0
100186,2009-03-16,2.0,2000.0,9.128625,59.86,20.656442765258888,0.7195,0.39,30.65,17.24,7.403375,127.37,16.0
100188,2009-03-17,2.0,2000.0,2.14825,9.59,15.051454080912794,2.14825,0.22,36.575,1.76,1.6436249999999997,18.95,16.0
